City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather,Date
540,Aleksandrovsk-Sakhalinskiy,RU,50.9,142.16,49.57,84,95,8.84,overcast clouds,2020-08-30 15:42:15
541,Zlobin,HR,45.29,14.65,80.6,74,40,18.34,scattered clouds,2020-08-30 15:42:16
542,Shache,CN,38.42,77.24,71.96,28,58,9.44,broken clouds,2020-08-30 15:42:16
543,Cockburn Town,TC,21.46,-71.14,82.81,77,7,11.54,clear sky,2020-08-30 15:36:23
544,Guaymas,MX,27.93,-110.9,86.0,89,75,9.17,broken clouds,2020-08-30 15:42:16
545,Anchorage,US,61.22,-149.9,50.0,87,40,5.57,scattered clouds,2020-08-30 15:38:47
546,Wana,PK,32.3,69.57,79.77,44,65,4.07,broken clouds,2020-08-30 15:42:17
547,Port Lincoln,AU,-34.73,135.87,50.36,68,16,7.2,few clouds,2020-08-30 15:42:17
548,Ostrovnoy,RU,68.05,39.51,47.21,83,80,8.75,broken clouds,2020-08-30 15:42:17
549,Qui Nhon,VN,13.77,109.23,80.53,82,46,4.45,scattered clouds,2020-08-30 15:42:18
550,Bathsheba,BB,13.22,-59.52,87.8,74,40,16.11,scattered clouds,2020-08-30 15:42:18
551,Clermont,FR,49.5,2.42,61.0,87,86,18.34,overcast clouds,2020-08-30 15:42:18
552,Marrakesh,MA,31.63,-8.01,91.4,21,20,3.36,few clouds,2020-08-30 15:42:18
553,Ancud,CL,-41.87,-73.82,50.0,97,60,7.0,broken clouds,2020-08-30 15:42:19
554,Dwarka,IN,22.24,68.97,81.1,84,100,16.53,heavy intensity rain,2020-08-30 15:42:19
555,Kokopo,PG,-4.35,152.26,77.97,85,69,10.78,light rain,2020-08-30 15:42:19
556,Obregon,NI,11.96,-85.96,86.0,66,20,11.41,few clouds,2020-08-30 15:42:20
557,Mozhaysk,RU,55.5,36.03,67.8,87,27,4.32,scattered clouds,2020-08-30 15:42:20
558,Boda,CF,4.32,17.47,78.73,83,94,0.56,overcast clouds,2020-08-30 15:42:20
559,Harper,LR,4.38,-7.72,77.16,79,84,13.11,broken clouds,2020-08-30 15:42:20
560,Dicabisagan,PH,17.08,122.42,79.48,81,96,5.06,overcast clouds,2020-08-30 15:42:21
561,Cuamba,MZ,-14.8,36.54,81.97,27,0,5.01,clear sky,2020-08-30 15:42:21
562,Pisco,PE,-13.7,-76.22,62.01,87,90,6.93,mist,2020-08-30 15:42:21
563,Bucerias,MX,20.75,-105.33,81.0,94,90,4.7,overcast clouds,2020-08-30 15:42:21
564,Saharanpur,IN,29.97,77.55,80.13,79,0,8.81,clear sky,2020-08-30 15:42:22
565,Dambulla,LK,7.86,80.65,76.41,84,70,8.57,light rain,2020-08-30 15:42:22
566,Guymon,US,36.68,-101.48,69.8,83,1,10.29,clear sky,2020-08-30 15:42:22
567,Poronaysk,RU,49.22,143.12,47.28,83,42,2.28,scattered clouds,2020-08-30 15:42:22
568,Inhambane,MZ,-23.86,35.38,78.8,83,20,5.82,few clouds,2020-08-30 15:42:23
569,Chumikan,RU,54.72,135.31,49.55,75,48,2.66,scattered clouds,2020-08-30 15:42:23
570,Altamira,BR,-3.2,-52.21,89.6,62,75,8.05,broken clouds,2020-08-30 15:36:01
571,Poum,NC,-20.23,164.02,69.67,72,67,16.4,broken clouds,2020-08-30 15:42:23
572,Danilovka,RU,50.36,44.12,70.93,42,0,4.94,clear sky,2020-08-30 15:39:53
573,Grand Gaube,MU,-20.01,57.66,72.0,75,1,7.0,light rain,2020-08-30 15:42:24
574,Kirakira,SB,-10.45,161.92,79.77,84,100,14.14,overcast clouds,2020-08-30 15:35:58
575,Ayan,RU,56.45,138.17,51.91,66,100,3.94,overcast clouds,2020-08-30 15:42:24
576,Laramie,US,41.31,-105.59,66.99,37,0,8.99,clear sky,2020-08-30 15:38:29
577,Aswan,EG,24.09,32.91,99.32,9,0,8.57,clear sky,2020-08-30 15:42:24
578,Yankton,US,42.87,-97.4,71.01,63,1,9.17,light rain,2020-08-30 15:42:25
579,Port Pirie,AU,-33.18,138.02,51.8,62,90,8.05,overcast clouds,2020-08-30 15:36:04
580,Merauke,ID,-8.47,140.33,77.95,82,85,15.82,overcast clouds,2020-08-30 15:42:25
581,Kamaishi,JP,39.27,141.88,69.93,89,100,10.65,light rain,2020-08-30 15:42:25
582,Nador,MA,35.17,-2.93,80.6,61,20,11.41,few clouds,2020-08-30 15:42:26
583,Zhicheng,CN,30.3,111.5,82.0,71,0,4.9,light rain,2020-08-30 15:42:26
584,Komsomolskiy,UZ,40.43,71.72,77.0,53,3,4.7,clear sky,2020-08-30 15:42:26
585,Praia,CV,14.92,-23.51,86.0,74,75,10.29,broken clouds,2020-08-30 15:42:26
586,Kota Kinabalu,MY,5.97,116.07,80.6,88,20,3.36,few clouds,2020-08-30 15:42:27
587,Westport,US,41.14,-73.36,75.99,50,20,8.05,few clouds,2020-08-30 15:42:27
588,Kamenka,RU,51.32,42.77,69.4,50,0,4.34,clear sky,2020-08-30 15:42:28
589,Parauna,BR,-16.95,-50.45,94.93,16,3,2.95,clear sky,2020-08-30 15:42:28
590,Necochea,AR,-38.55,-58.74,52.48,44,0,20.78,clear sky,2020-08-30 15:31:23
591,Tazovskiy,RU,67.47,78.7,47.77,78,100,7.94,overcast clouds,2020-08-30 15:42:29
592,Nsanje,MW,-16.92,35.26,89.13,17,0,2.68,clear sky,2020-08-30 15:42:30
593,Havoysund,NO,71.0,24.66,48.2,70,40,19.46,scattered clouds,2020-08-30 15:42:30
594,Prince Rupert,CA,54.32,-130.32,53.6,93,90,10.29,light rain,2020-08-30 15:39:10
595,Sibolga,ID,1.74,98.78,77.31,82,100,3.06,overcast clouds,2020-08-30 15:42:30
596,Aloleng,PH,16.13,119.78,82.45,76,100,6.91,heavy intensity rain,2020-08-30 15:42:31
597,Mumford,GH,5.26,-0.76,76.62,79,100,13.76,overcast clouds,2020-08-30 15:42:31
598,Nizhnedevitsk,RU,51.54,38.37,84.2,26,0,6.71,clear sky,2020-08-30 15:42:31
599,Avera,US,33.19,-82.53,86.0,70,40,8.05,scattered clouds,2020-08-30 15:42:32
600,Montemor-O-Novo,PT,38.65,-8.21,90.0,17,0,11.41,clear sky,2020-08-30 15:42:32
601,Cape Canaveral,US,28.41,-80.6,86.0,70,40,9.17,scattered clouds,2020-08-30 15:42:33
602,Paracuru,BR,-3.41,-39.03,82.0,64,53,28.01,broken clouds,2020-08-30 15:42:33
603,Koboko,UG,3.41,30.96,67.66,92,66,3.02,light rain,2020-08-30 15:42:34
604,Valparaiso,CL,-33.04,-71.63,59.0,54,0,10.29,clear sky,2020-08-30 15:42:06
605,Vostok,RU,46.49,135.88,47.46,79,78,4.43,broken clouds,2020-08-30 15:35:59
606,Haimen,CN,23.19,116.61,84.2,79,40,4.47,scattered clouds,2020-08-30 15:42:34
607,Xiaoyi,CN,34.62,109.7,69.35,62,59,12.93,broken clouds,2020-08-30 15:42:35
608,Puerto Boyaca,CO,5.98,-74.59,85.35,62,100,1.83,overcast clouds,2020-08-30 15:42:35
609,Chilca,PE,-12.52,-76.74,60.8,87,90,4.7,overcast clouds,2020-08-30 15:42:36
610,Mookane,BW,-23.69,26.66,68.72,21,0,5.61,clear sky,2020-08-30 15:42:36
611,Bardiyah,LY,31.76,25.09,80.73,61,0,11.3,clear sky,2020-08-30 15:42:37
612,Auki,SB,-8.77,160.7,78.22,87,43,4.92,scattered clouds,2020-08-30 15:36:24
613,Shieli,KZ,44.17,66.75,81.0,19,0,15.1,clear sky,2020-08-30 15:42:38
614,Muravlenko,RU,63.79,74.52,54.0,61,100,8.41,overcast clouds,2020-08-30 15:42:38
615,Molochnoye,RU,59.29,39.68,59.2,95,90,5.99,overcast clouds,2020-08-30 15:42:39
616,Nuuk,GL,64.18,-51.72,59.0,44,5,6.93,clear sky,2020-08-30 15:42:39
617,Hobyo,SO,5.35,48.53,78.31,77,6,27.72,clear sky,2020-08-30 15:42:39
618,Oga,IT,46.46,10.35,61.0,81,75,5.82,broken clouds,2020-08-30 15:42:40
619,Omboue,GA,-1.57,9.26,77.34,77,72,11.86,broken clouds,2020-08-30 15:42:40
620,Usevya,TZ,-7.1,31.23,84.79,20,2,5.37,clear sky,2020-08-30 15:42:40
621,Sola,VU,-13.88,167.55,80.6,83,75,4.7,broken clouds,2020-08-30 15:42:40
622,The Pas,CA,53.83,-101.25,57.2,82,20,12.75,few clouds,2020-08-30 15:42:41
623,Xilagani,GR,40.98,25.42,87.01,46,0,1.01,clear sky,2020-08-30 15:42:41
624,Kitimat,CA,54.05,-128.65,50.0,93,90,6.93,overcast clouds,2020-08-30 15:42:41
625,Elko,US,41.0,-115.5,66.99,35,1,5.82,clear sky,2020-08-30 15:35:47
626,Sydney,AU,-33.87,151.21,63.0,55,1,10.29,clear sky,2020-08-30 15:40:15
627,Nguruka,TZ,-5.11,31.04,83.21,22,0,4.63,clear sky,2020-08-30 15:42:42
628,Rockhampton,AU,-23.38,150.5,62.6,82,59,5.82,broken clouds,2020-08-30 15:42:42
629,Bilma,NE,18.69,12.92,97.83,31,2,10.76,clear sky,2020-08-30 15:42:42
630,Suntar,RU,62.14,117.63,52.27,79,39,3.4,scattered clouds,2020-08-30 15:42:42
631,Alyangula,AU,-13.85,136.42,78.8,65,90,4.7,overcast clouds,2020-08-30 15:42:43
632,Lhokseumawe,ID,5.18,97.15,80.17,80,100,3.42,overcast clouds,2020-08-30 15:42:43
633,Guerrero Negro,MX,27.98,-114.06,75.56,68,1,6.96,clear sky,2020-08-30 15:42:43
634,Madingou,CG,-4.15,13.55,88.97,42,84,5.53,broken clouds,2020-08-30 15:42:43
635,Imbituba,BR,-28.24,-48.67,75.2,64,98,18.34,overcast clouds,2020-08-30 15:42:44
636,Padang,ID,-0.95,100.35,78.67,81,100,4.54,overcast clouds,2020-08-30 15:42:44
637,Ambilobe,MG,-13.2,49.05,73.31,78,38,0.25,scattered clouds,2020-08-30 15:35:58
638,Supaul,IN,26.12,86.6,87.62,64,93,5.46,overcast clouds,2020-08-30 15:42:44
639,Finnsnes,NO,69.23,17.98,51.8,50,20,13.87,few clouds,2020-08-30 15:39:36
640,Sangmelima,CM,2.93,11.98,75.02,93,22,2.21,moderate rain,2020-08-30 15:42:45
641,Hun,LY,29.13,15.95,101.89,9,0,11.03,clear sky,2020-08-30 15:42:45
642,Kempele,FI,64.91,25.5,61.0,76,98,4.7,overcast clouds,2020-08-30 15:42:45
643,Mount Holly,US,35.3,-81.02,88.0,51,40,5.82,scattered clouds,2020-08-30 15:42:46
644,Karhal,IN,27.0,78.94,83.05,75,13,9.66,few clouds,2020-08-30 15:42:46
645,Skibbereen,IE,51.55,-9.27,59.0,58,40,4.7,scattered clouds,2020-08-30 15:42:46
646,Itarema,BR,-2.92,-39.92,88.38,52,51,22.68,broken clouds,2020-08-30 15:36:02
647,Camacha,PT,33.08,-16.33,77.0,50,20,17.22,few clouds,2020-08-30 15:42:47
648,Talara,PE,-4.58,-81.27,68.23,72,87,16.35,overcast clouds,2020-08-30 15:42:47
649,Ciudad Bolivar,VE,8.12,-63.55,87.64,63,96,7.29,overcast clouds,2020-08-30 15:42:47
650,La Ronge,CA,55.1,-105.28,50.0,76,75,12.75,broken clouds,2020-08-30 15:42:48
651,Saint-Louis,SN,16.33,-15.0,98.6,53,23,2.24,few clouds,2020-08-30 15:36:25
652,San Luis,AR,-33.3,-66.34,59.27,32,0,6.49,clear sky,2020-08-30 15:42:48
653,Adwa,ET,14.16,38.9,63.18,83,73,1.97,light rain,2020-08-30 15:42:48
654,Bulgan,MN,48.81,103.53,49.51,86,76,6.85,broken clouds,2020-08-30 15:42:49
655,Chipinge,ZW,-20.19,32.62,75.6,36,36,7.45,scattered clouds,2020-08-30 15:42:49
656,Beloha,MG,-25.17,45.05,77.65,50,45,5.01,scattered clouds,2020-08-30 15:42:50
657,Hearst,CA,49.68,-83.67,55.85,56,81,4.03,broken clouds,2020-08-30 15:39:30
658,Kobe,JP,34.69,135.18,82.4,83,0,4.7,clear sky,2020-08-30 15:42:50
659,Amga,RU,60.9,131.96,53.83,75,100,3.56,overcast clouds,2020-08-30 15:42:51
660,Panguna,PG,-6.32,155.48,68.85,96,45,2.35,scattered clouds,2020-08-30 15:42:51
661,Isiro,CD,2.77,27.62,75.16,76,46,2.15,light rain,2020-08-30 15:42:51
662,Sayyan,YE,15.17,44.32,68.77,44,82,13.87,broken clouds,2020-08-30 15:42:52
663,Prescott Valley,US,34.59,-112.33,73.99,73,1,5.82,clear sky,2020-08-30 15:42:52
664,San Felipe,VE,10.34,-68.74,85.14,60,89,6.24,overcast clouds,2020-08-30 15:42:52
665,Klyuchi,RU,52.27,79.17,65.05,61,2,7.16,clear sky,2020-08-30 15:42:53
666,Chivay,PE,-15.64,-71.6,61.81,26,3,11.92,clear sky,2020-08-30 15:42:53
667,Mezen,RU,65.85,44.24,49.5,98,97,3.31,overcast clouds,2020-08-30 15:42:53
668,Huallanca,PE,-9.9,-76.94,58.59,32,28,8.43,scattered clouds,2020-08-30 15:42:54
669,Lodwar,KE,3.12,35.6,92.61,27,2,7.9,clear sky,2020-08-30 15:42:54
670,Nirgua,VE,10.16,-68.57,77.65,72,88,5.14,overcast clouds,2020-08-30 15:42:55
671,Jaciara,BR,-15.97,-54.97,103.91,11,0,5.41,clear sky,2020-08-30 15:42:55
672,Coihaique,CL,-45.58,-72.07,50.0,80,20,8.05,few clouds,2020-08-30 15:42:55
673,Bestwig,DE,51.37,8.4,73.99,52,100,3.36,overcast clouds,2020-08-30 15:42:56
674,Vila Franca Do Campo,PT,37.72,-25.43,78.8,78,40,12.75,scattered clouds,2020-08-30 15:34:08
675,Ucluelet,CA,48.93,-125.55,54.0,100,20,3.24,few clouds,2020-08-30 15:38:31
676,Rongcheng,CN,30.63,117.85,78.19,88,20,1.1,few clouds,2020-08-30 15:42:57
677,Mwinilunga,ZM,-11.74,24.43,78.89,39,55,4.92,broken clouds,2020-08-30 15:42:57
678,Tirano,IT,46.22,10.17,64.99,81,75,5.82,broken clouds,2020-08-30 15:42:57
679,Yar-Sale,RU,66.83,70.83,39.79,87,23,7.47,few clouds,2020-08-30 15:35:50
680,Tianpeng,CN,30.99,103.94,73.0,99,100,3.0,moderate rain,2020-08-30 15:40:14
681,Athabasca,CA,54.72,-113.29,47.37,59,94,21.77,overcast clouds,2020-08-30 15:36:13
682,Manzil Salim,TN,35.86,8.48,96.8,8,40,9.17,scattered clouds,2020-08-30 15:42:59
683,Teluknaga,ID,-6.1,106.64,82.99,78,20,4.7,few clouds,2020-08-30 15:42:59
684,Henties Bay,NA,-22.12,14.28,61.0,72,0,14.9,clear sky,2020-08-30 15:43:00
685,Masyaf,SY,35.07,36.34,89.6,52,0,9.17,clear sky,2020-08-30 15:43:00
686,Kununurra,AU,-15.77,128.73,68.0,21,0,4.7,clear sky,2020-08-30 15:39:56
687,Montepuez,MZ,-13.13,39.0,81.63,31,0,9.24,clear sky,2020-08-30 15:43:01
688,Mopti,ML,14.67,-4.0,86.0,74,75,6.93,broken clouds,2020-08-30 15:43:02
689,Eyl,SO,7.98,49.82,78.85,72,94,24.4,overcast clouds,2020-08-30 15:43:02
690,Salcininkai,LT,54.3,25.38,59.0,100,75,8.05,broken clouds,2020-08-30 15:43:03
691,Ilhabela,BR,-23.78,-45.36,86.79,43,0,1.5,clear sky,2020-08-30 15:43:03
692,Port-Cartier,CA,50.03,-66.87,50.0,100,90,9.17,light rain,2020-08-30 15:43:04
693,Serebryansk,KZ,49.69,83.29,60.8,67,0,4.47,clear sky,2020-08-30 15:43:04
694,Erenhot,CN,43.65,111.98,65.19,67,68,12.5,broken clouds,2020-08-30 15:35:58
695,Kerman,IR,30.28,57.08,77.0,13,0,16.11,clear sky,2020-08-30 15:43:05
696,Benito Juarez,MX,19.39,-99.17,66.2,63,75,6.93,broken clouds,2020-08-30 15:43:05
697,Nanchong,CN,30.8,106.08,70.2,76,98,13.73,overcast clouds,2020-08-30 15:43:05
698,Raga,SS,8.46,25.68,73.72,93,100,2.8,light rain,2020-08-30 15:43:06
699,Kumbo,CM,6.2,10.67,65.23,94,97,0.94,moderate rain,2020-08-30 15:43:06
700,Borogontsy,RU,62.67,131.17,50.63,96,100,0.09,overcast clouds,2020-08-30 15:43:07
701,Hualmay,PE,-11.1,-77.61,64.56,70,93,8.19,overcast clouds,2020-08-30 15:43:07
702,Belaya Gora,RU,68.53,146.42,41.41,74,89,8.39,overcast clouds,2020-08-30 15:43:07
703,Ordu,TR,40.91,37.68,77.0,83,75,6.93,broken clouds,2020-08-30 15:43:08
704,Masvingo,ZW,-20.06,30.83,74.39,50,0,11.21,clear sky,2020-08-30 15:43:08
705,Laurel,US,39.1,-76.85,79.0,44,1,10.29,clear sky,2020-08-30 15:43:09
